Year,Population,Population_male,Population_female,ISO3,Population id,Cancer label,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total,Region Name,Year_Units,RT_m,GDP_per_capita,TAC,GammaC,MRI,Mammography,PET
2015,23948002.0,11892488.0,12055514.0,AUS,36,Breast,Female,Incidence,92.64187325,144.1746894,10.37226167,17283,Western Pacific,2010,4.22,56970.3613028094,,,,,
2015,23948002.0,11892488.0,12055514.0,AUS,36,Breast,Female,Mortality,12.6055439,24.51548141,1.359688271,2939,Western Pacific,2010,4.22,56970.3613028094,,,,,
2015,23948002.0,11892488.0,12055514.0,AUS,36,Prostate,Male,Incidence,95.47259831,163.2401453,12.06199846,19310,Western Pacific,2010,4.22,56970.3613028094,,,,,
2015,23948002.0,11892488.0,12055514.0,AUS,36,Prostate,Male,Mortality,11.24867926,27.0298788,0.8076302889,3197,Western Pacific,2010,4.22,56970.3613028094,,,,,
2015,23948002.0,11892488.0,12055514.0,AUS,36,Cervix,Female,Incidence,5.28236096,6.882145387,0.491974687,825,Western Pacific,2010,4.22,56970.3613028094,,,,,
2015,23948002.0,11892488.0,12055514.0,AUS,36,Cervix,Female,Mortality,1.210938792,1.918530359,0.1310517458,230,Western Pacific,2010,4.22,56970.3613028094,,,,,
2018,25119706.0,12465559.0,12654146.0,AUS,36,Lung,Male,Mortality,20.06517911,40.37861794,2.277937524,5003,Western Pacific,2013,4.03,57410.1737346009,,,,,
2018,25119706.0,12465559.0,12654146.0,AUS,36,Lung,Female,Mortality,13.13160136,28.60883969,1.554441667,3597,Western Pacific,2013,4.03,57410.1737346009,,,,,
2018,25119706.0,12465559.0,12654146.0,AUS,36,Breast,Female,Mortality,11.87279326,23.86853709,1.270301108,3001,Western Pacific,2013,4.03,57410.1737346009,,,,,
2018,25119706.0,12465559.0,12654146.0,AUS,36,Prostate,Male,Mortality,10.39454034,26.57741133,0.7402139753,3293,Western Pacific,2013,4.03,57410.1737346009,,,,,
2018,25119706.0,12465559.0,12654146.0,AUS,36,Cervix,Female,Mortality,1.154507884,1.845218462,0.1228227536,232,Western Pacific,2013,4.03,57410.1737346009,,,,,
2022,26200984.0,13000471.0,13200513.0,AUS,36,Lung,Male,Mortality,17.90943848,39.87685976,1.970590578,5147,Western Pacific,2017,9.29,65169.5191118657,69.88,18.94,14.71,201.2,4.0
2022,26200984.0,13000471.0,13200513.0,AUS,36,Lung,Male,Mortality,17.90943848,39.87685976,1.970590578,5147,Western Pacific,2017,9.29,65169.5191118657,,,,,
2022,26200984.0,13000471.0,13200513.0,AUS,36,Lung,Female,Mortality,12.2033846,29.80538322,1.387339288,3904,Western Pacific,2017,9.29,65169.5191118657,69.88,18.94,14.71,201.2,4.0
2022,26200984.0,13000471.0,13200513.0,AUS,36,Lung,Female,Mortality,12.2033846,29.80538322,1.387339288,3904,Western Pacific,2017,9.29,65169.5191118657,,,,,
2022,26200984.0,13000471.0,13200513.0,AUS,36,Breast,Female,Mortality,10.79106925,23.98020202,1.138148941,3141,Western Pacific,2017,9.29,65169.5191118657,69.88,18.94,14.71,201.2,4.0
2022,26200984.0,13000471.0,13200513.0,AUS,36,Breast,Female,Mortality,10.79106925,23.98020202,1.138148941,3141,Western Pacific,2017,9.29,65169.5191118657,,,,,
2022,26200984.0,13000471.0,13200513.0,AUS,36,Prostate,Male,Mortality,10.45470249,29.43310477,0.7385228629,3799,Western Pacific,2017,9.29,65169.5191118657,69.88,18.94,14.71,201.2,4.0
2022,26200984.0,13000471.0,13200513.0,AUS,36,Prostate,Male,Mortality,10.45470249,29.43310477,0.7385228629,3799,Western Pacific,2017,9.29,65169.5191118657,,,,,
2022,26200984.0,13000471.0,13200513.0,AUS,36,Cervix,Female,Mortality,1.261053262,2.053700841,0.1316883065,269,Western Pacific,2017,9.29,65169.5191118657,69.88,18.94,14.71,201.2,4.0
2022,26200984.0,13000471.0,13200513.0,AUS,36,Cervix,Female,Mortality,1.261053262,2.053700841,0.1316883065,269,Western Pacific,2017,9.29,65169.5191118657,,,,,
2015,4614029.0,2271832.0,2342197.0,NZL,554,Lung,Male,Incidence,27.29607868,50.81603528,3.113798375,1143,Western Pacific,2010,7.1,38665.3723018158,15.8,3.43,9.62,227.9,0.46
2015,4614029.0,2271832.0,2342197.0,NZL,554,Lung,Male,Mortality,22.25138038,41.94852436,2.452767064,953,Western Pacific,2010,7.1,38665.3723018158,15.8,3.43,9.62,227.9,0.46
2015,4614029.0,2271832.0,2342197.0,NZL,554,Lung,Female,Incidence,25.78732078,48.28033411,3.172973741,1128,Western Pacific,2010,7.1,38665.3723018158,15.8,3.43,9.62,227.9,0.46
2015,4614029.0,2271832.0,2342197.0,NZL,554,Lung,Female,Mortality,18.18662485,36.37610329,2.13306205,852,Western Pacific,2010,7.1,38665.3723018158,15.8,3.43,9.62,227.9,0.46
2015,4614029.0,2271832.0,2342197.0,NZL,554,Breast,Female,Incidence,91.04676446,141.3312617,9.639493505,3302,Western Pacific,2010,7.1,38665.3723018158,15.8,3.43,9.62,227.9,0.46
2015,4614029.0,2271832.0,2342197.0,NZL,554,Breast,Female,Mortality,15.77017851,28.56292618,1.701895986,669,Western Pacific,2010,7.1,38665.3723018158,15.8,3.43,9.62,227.9,0.46
2015,4614029.0,2271832.0,2342197.0,NZL,554,Prostate,Male,Incidence,81.62161374,139.1550223,10.41868938,3130,Western Pacific,2010,7.1,38665.3723018158,15.8,3.43,9.62,227.9,0.46
2015,4614029.0,2271832.0,2342197.0,NZL,554,Prostate,Male,Mortality,12.54065275,28.47921853,0.9579691329,647,Western Pacific,2010,7.1,38665.3723018158,15.8,3.43,9.62,227.9,0.46
2015,4614029.0,2271832.0,2342197.0,NZL,554,Cervix,Female,Incidence,4.872911435,6.077843478,0.432553139,142,Western Pacific,2010,7.1,38665.3723018158,15.8,3.43,9.62,227.9,0.46
2015,4614029.0,2271832.0,2342197.0,NZL,554,Cervix,Female,Mortality,1.446799588,2.262832716,0.1447749695,53,Western Pacific,2010,7.1,38665.3723018158,15.8,3.43,9.62,227.9,0.46
2018,4900847.0,2429767.0,2471081.0,NZL,554,Lung,Male,Mortality,19.3341403,37.61678334,2.156628343,914,Western Pacific,2013,6.21,43257.0769238879,,,,,
2018,4900847.0,2429767.0,2471081.0,NZL,554,Lung,Female,Mortality,16.90480668,35.36914317,2.019797302,874,Western Pacific,2013,6.21,43257.0769238879,,,,,
2018,4900847.0,2429767.0,2471081.0,NZL,554,Breast,Female,Mortality,14.24519467,27.72066713,1.468351834,685,Western Pacific,2013,6.21,43257.0769238879,,,,,
2018,4900847.0,2429767.0,2471081.0,NZL,554,Prostate,Male,Mortality,11.96608563,28.85050889,0.7799642898,701,Western Pacific,2013,6.21,43257.0769238879,,,,,
2018,4900847.0,2429767.0,2471081.0,NZL,554,Cervix,Female,Mortality,1.450682868,2.428087632,0.1384223852,60,Western Pacific,2013,6.21,43257.0769238879,,,,,
